construct,filename,split,n_instances,n_voxels,shape,img_path,mask_path
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_1_1.tif,train,145,41157,78x264x189,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_1_2.tif,train,207,67775,78x204x441,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_2_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_1_3.tif,train,575,220543,78x372x408,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_3_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_1_4.tif,val,236,46133,78x246x228,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_4_img.tif,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_4_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_1_5.tif,train,144,43054,78x219x210,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_5_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_1_5_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_2_1.tif,val,207,95870,93x306x363,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_2_1_img.tif,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_2_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_2_2.tif,train,123,45083,93x201x360,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_2_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_2_2_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample2_2_3.tif,train,513,224184,93x699x390,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_2_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample2_2_3_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample3_1_1.tif,val,267,86455,97x285x375,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_1_1_img.tif,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_1_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample3_1_2.tif,train,144,76256,97x249x309,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_1_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_1_2_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample3_1_3.tif,train,193,80040,97x285x243,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_1_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_1_3_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample3_2_1.tif,train,282,123603,88x441x465,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_2_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_2_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample3_2_2.tif,train,64,27033,88x180x330,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_2_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample3_2_2_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_1_4.tif,train,23,74848,111x250x179,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_1_4_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_1_4_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_2_3_3.tif,train,52,34425,91x259x289,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_2_3_3_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_2_3_3_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_2_4.tif,train,80,10611,91x232x236,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_2_4_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample1_2_4_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_1_2.tif,train,61,86427,81x279x223,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_1_2_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_1_2_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_2_2.tif,train,140,51039,108x281x241,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_2_2_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_2_2_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_2_3.tif,train,99,47852,108x247x260,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_2_3_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_2_3_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_1.tif,train,29,32399,114x313x229,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_1_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_1_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_3.tif,val,71,98525,114x279x265,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_3_img.tif,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_3_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_4.tif,train,131,72087,114x281x294,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_4_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample2_3_4_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_1.tif,train,185,100866,102x248x233,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_1_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_1_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_2.tif,train,44,66997,102x315x222,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_2_img.tif,train/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_2_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_3.tif,val,162,66795,102x426x258,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_3_img.tif,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_1_3_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_1.tif,val,69,76732,95x288x246,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_1_img.tif,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_1_masks.tif
JBPP,20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_2.tif,val,410,99017,95x230x291,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_2_img.tif,val/JBPP__20250509_JAPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_2_masks.tif
JBPP,20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_3.tif,train,157,91727,95x297x333,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_3_img.tif,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_2_3_masks.tif
JBPP,20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_1.tif,train,242,97303,99x266x224,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_1_img.tif,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_1_masks.tif
JBPP,20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_2.tif,train,132,92457,99x239x256,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_2_img.tif,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_2_masks.tif
JBPP,20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_3.tif,train,261,101938,99x276x205,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_3_img.tif,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_3_masks.tif
JBPP,20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_4.tif,train,104,77888,99x266x218,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_4_img.tif,train/JBPP__20250509_JBPP_40uMDFHBI_10nMHBC620_400nMTO1B_20-40-50_sample3_3_4_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_1_1.tif,train,113,49349,87x288x273,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_1_1_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_1_1_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_1_2.tif,val,225,45172,87x387x396,val/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_1_2_img.tif,val/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_1_2_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_1_3.tif,train,32,20499,87x237x246,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_1_3_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_1_3_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_2_1.tif,train,183,87909,83x303x339,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_2_1_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_2_1_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_2_2.tif,train,330,148218,83x375x513,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_2_2_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_2_2_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_2_3.tif,train,36,25604,83x204x237,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_2_3_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_2_3_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_3_1.tif,train,246,83276,81x327x333,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_3_1_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_3_1_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_3_2.tif,val,11,9733,81x210x231,val/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_3_2_img.tif,val/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_3_2_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_4_1.tif,train,184,42994,91x273x315,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_4_1_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_4_1_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_4_2.tif,train,106,22433,91x300x216,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_4_2_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_4_2_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_4_3.tif,val,76,25250,91x315x279,val/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_4_3_img.tif,val/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_4_3_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_5_1.tif,train,180,61660,83x330x423,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_5_1_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_5_1_masks.tif
JBPP,20250523_JBPP_10nMHBC620_20_50_sample1_5_2.tif,train,253,87698,83x528x453,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_5_2_img.tif,train/JBPP__20250523_JBPP_10nMHBC620_20_50_sample1_5_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_1_1.tif,train,31,11212,42x336x278,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_1_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_1_2.tif,train,23,1267,42x274x250,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_2_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_1_3.tif,train,14,1502,42x136x176,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_3_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_3_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_1_4.tif,val,27,1950,42x304x186,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_4_img.tif,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_4_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_1_5.tif,train,10,662,42x138x144,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_5_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_1_5_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_3_1.tif,val,69,3266,45x212x260,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_1_img.tif,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_3_2.tif,train,25,9451,45x240x428,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_2_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_3_3.tif,val,4,2593,45x146x188,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_3_img.tif,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_3_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_3_4.tif,train,1,970,45x196x166,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_4_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_3_4_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_7_1.tif,train,14,846,44x246x306,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_7_1_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_7_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample1_7_2.tif,train,12,3894,44x228x212,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_7_2_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample1_7_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample2_3_1.tif,train,94,4598,43x232x302,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample2_3_1_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample2_3_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample2_3_2.tif,train,57,5464,43x188x374,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample2_3_2_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample2_3_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample2_3_3.tif,train,144,13381,43x298x362,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample2_3_3_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample2_3_3_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_1_1.tif,train,16,865,44x198x186,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_1_1_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_1_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_1_2.tif,val,48,716,44x214x310,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_1_2_img.tif,val/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_1_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_1_3.tif,train,15,1664,44x182x226,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_1_3_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_1_3_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_2_1.tif,train,63,6937,47x214x198,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_2_1_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_2_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_2_2.tif,train,15,5283,47x306x186,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_2_2_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_2_2_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_3_1.tif,train,51,4022,43x258x186,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_3_1_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_3_1_masks.tif
JEBr,20240606_JEBr_40uMDFHBI_20-40_Sample3_3_2.tif,train,37,6423,43x254x270,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_3_2_img.tif,train/JEBr__20240606_JEBr_40uMDFHBI_20-40_Sample3_3_2_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample1_1_1.tif,train,70,5046,52x260x296,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_1_1_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_1_1_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample1_1_3.tif,train,30,1136,52x180x214,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_1_3_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_1_3_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample1_1_4.tif,train,12,5305,52x184x314,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_1_4_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_1_4_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample1_3_1.tif,val,50,7959,47x280x260,val/JFBr__20240525_JFBr_40uMDFHBI_Sample1_3_1_img.tif,val/JFBr__20240525_JFBr_40uMDFHBI_Sample1_3_1_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample1_3_2.tif,train,25,3276,47x296x250,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_3_2_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_3_2_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample1_3_3.tif,train,35,9815,47x392x202,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_3_3_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample1_3_3_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_1_1.tif,train,15,1199,49x220x248,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_1_1_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_1_1_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_1_2.tif,train,13,3096,49x170x210,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_1_2_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_1_2_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_1_3.tif,train,10,3635,49x190x254,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_1_3_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_1_3_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_2_1.tif,val,16,4263,53x256x176,val/JFBr__20240525_JFBr_40uMDFHBI_Sample2_2_1_img.tif,val/JFBr__20240525_JFBr_40uMDFHBI_Sample2_2_1_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_2_2.tif,val,16,2856,53x196x234,val/JFBr__20240525_JFBr_40uMDFHBI_Sample2_2_2_img.tif,val/JFBr__20240525_JFBr_40uMDFHBI_Sample2_2_2_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_2_3.tif,train,24,8827,53x238x250,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_2_3_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_2_3_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_3_1.tif,train,43,7345,50x338x200,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_3_1_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_3_1_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample2_3_2.tif,train,27,8936,50x240x348,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_3_2_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample2_3_2_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample3_2_1.tif,train,37,3790,52x286x294,train/JFBr__20240525_JFBr_40uMDFHBI_Sample3_2_1_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample3_2_1_masks.tif
JFBr,20240525_JFBr_40uMDFHBI_Sample3_2_2.tif,train,25,3931,52x264x332,train/JFBr__20240525_JFBr_40uMDFHBI_Sample3_2_2_img.tif,train/JFBr__20240525_JFBr_40uMDFHBI_Sample3_2_2_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_1_1.tif,train,92,7630,52x368x172,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_1_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_1_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_1_2.tif,train,21,5629,52x167x156,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_2_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_2_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_1_3_exclude floating cell.tif,val,102,32481,52x396x336,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_3_exclude floating cell_img.tif,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_3_exclude floating cell_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_1_4_exclude floating cell.tif,train,77,24906,52x161x125,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_4_exclude floating cell_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_4_exclude floating cell_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_1_5.tif,train,32,29697,52x158x142,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_5_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_5_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_1_6_exclude floating cell.tif,train,10,1678,52x87x88,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_6_exclude floating cell_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_1_6_exclude floating cell_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_2_1.tif,train,88,35854,48x247x258,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_1_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_1_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_2_2.tif,train,45,22087,48x197x161,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_2_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_2_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_2_3.tif,train,49,29566,48x294x178,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_3_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_3_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_2_4.tif,train,108,27502,48x248x200,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_4_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_4_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample1_2_5.tif,train,31,4379,48x129x103,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_5_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample1_2_5_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample2_1_1.tif,val,162,23891,52x158x148,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_1_img.tif,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_1_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample2_1_2.tif,train,208,38564,52x151x189,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_2_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_2_masks.tif
